sender_wallet,receiver_wallet,token,amount,timestamp,gas_used,tx_fee_usd
0x3a13abdf69a13b6a1cb20a2841ca7f86569bc691,0xae0e848295ee593418368ec7c8e3ae03677d46f3,UNI,496.31,2024-07-19 15:43:57,27276,4.25
0xaeda976e68cc4afd36c5853e761c3dc4fb81b175,0xf2029e672efed1774c0df12b8f730b5e0f48a565,WBTC,594.95,2024-07-28 06:46:40,44499,4.51
0xa9c97f2bab3b928b6206e32010894c1982e1a514,0x1aabeac47f73a827c836f3eda526e450621f512c,ETH,303.06,2024-07-03 04:13:49,92635,4.4
0x99bae7c0a056869d35cdfd22e9acd90ec5abc519,0x463448319d6df37a106ed834af6b97d79e8db659,USDC,493.84,2024-07-15 18:12:10,56946,9.12
0xca8addaa2de50dba2369bb6a970647c185326553,0x1e95b9f5ac87af2f708db1925812209fea5b07cc,WBTC,438.91,2024-07-02 00:25:42,76204,7.28
0x025e999721eda87924dbb79bb8f42fe269e9de7a,0xdeb2b361e2b2714968663252c0dd30f525246fe9,USDC,1157.12,2024-07-09 18:57:39,72886,6.28
0xffd0af93e3570caac85652b2842369c8c22befcd,0x7e1e56ce418b5721cd1bcbf86713315a4e5828b0,UNI,23.26,2024-07-30 05:28:52,92652,3.44
0x84de9d9aecb692f249469fa48ba1ca0ab221a55c,0xdd3890c216952aac696315215b35894373c84d4a,UNI,164.92,2024-07-27 03:17:41,36563,8.33
0x9c580fc4e2f106d7886e59ecc197e7a3fa154d51,0x6712a71423ca452d9dba8d8e2d36c9061780857c,WBTC,1502.0,2024-07-09 11:23:37,30847,9.57
0xcd2010c965c19092750f50cc99319717e317434f,0x45ae0577e777683eeac95d6d19977e44ab818432,USDC,1104.84,2024-07-24 10:40:13,47155,8.3
0xa9b221ecd76ee050cbb60e5ff3c94ee76b51d221,0x776606fd4f4f9cc1b7644a0cce4d49b65d28a2a4,DAI,304.09,2024-07-02 12:32:18,88278,0.51
0xa4dd4627652e62907a779cc8e4e6c7b0e52a91b5,0xe93d9ff13c96a5246e45ba0b2f6abde68eb79bcc,ETH,483.97,2024-07-22 13:05:51,39309,6.55
0x709da5b1738abe9d81bb5531406b40869436a2b4,0xb4753aadd556b34c5f82b91fcbe830b5b73dcbf1,ETH,162.44,2024-07-08 20:38:07,21619,0.99
0x747ffabd1d25a82472ac16519ba5b39c84839e1b,0x496774be4dfb445b7132b0ab757bf6db01a4b899,USDC,104.2,2024-07-05 18:05:59,71108,2.95
0xdfd1078a6245ff72a44e6c89c70a93627e4a64f0,0x482caef94aa245d6c53d1f45a9ff515809b9168e,DAI,311.53,2024-07-05 19:41:17,55707,1.07
0x5d78f58cf57870a8df99468c755373e72da85367,0xeadf3c6d5e41a4a27297739759c52faa0b762e4b,USDC,217.98,2024-07-16 18:19:28,41337,6.24
0xfdcfb1f620e5d487d2bf78e1e917309fdf58b2b1,0x65cf223aaf43c1b89f5e647cb02fde9d27a4012d,USDC,438.12,2024-07-28 17:49:10,87504,7.02
0x16c361bfc74661d0c6059601cf1ad71f6619615d,0xb9c6afc40f29ea2ff3f31ed3fa9e544755566aff,DAI,40.46,2024-07-09 20:27:51,68614,1.59
0x1edac1772f1ca3f60298c2ea0ea40d1b7df5900c,0xe3c2bb1578388c2c4f217c98870d73f4a979245b,ETH,1832.48,2024-07-04 11:29:32,21281,4.15
0x3d257304ae8204c566efa2761359f70ead4f1528,0x02728a5f76fcb8380dbb9077080da477d37b0e18,DAI,2141.93,2024-07-22 02:28:00,48420,4.83
0x1fe0b5a72ccd071dac9cb6774139bc6c8fe702ac,0xf9f0eb8989f9c2570c67eb0688f4680ad0f01b07,ETH,598.93,2024-07-08 23:11:28,60030,4.01
0xb03d7cac0932b9e4e7a2718686b816849edc7c80,0x10d8c848de082ffc293e1e1d509b99916ad5fd87,DAI,384.04,2024-07-19 19:54:07,22058,1.65
0xdb6ce198ad356fa8339f5d3c5912b8b0fa930c00,0x6b46483844402ee61a2978e6a78dce20c189c105,UNI,185.19,2024-07-30 06:49:43,97260,4.48
0x0fc72e93e53a522ea5967aaa5b973c68698dae3a,0xf019a86a1c4684050910f691be8cb55cd73e85c5,ETH,840.45,2024-07-15 05:57:59,49404,7.64
0xd8fddacfa686f9b8dff58d02225dd6dc70c0a2f5,0x3b0280e2b38f42b2d4a9ddb001f747a6b22000c9,ETH,577.16,2024-07-13 20:34:46,50856,1.17
0x24b766b8a6608339bd1d1efc8037438f9bc0bd1d,0x2303b7a281f024ae66b0049b60f2d8b668e2a2a7,USDC,88.74,2024-07-24 03:14:37,30200,1.26
0x097ef428eb858016a3c52e7ed5b57ffe5c3bd721,0x1e73512967c6d1723c3d4674f8883f58dab5f065,UNI,1209.15,2024-07-18 15:04:52,85178,3.87
0x81c19f57cb25e6f86359e21047dddc32ff3af549,0x6127f400ab2bd13db1d892f2d34154ab47dd903d,ETH,864.5,2024-07-12 17:56:40,54997,9.45
0xe8f2652729f06c6a20c3ced675b3cccf62f68069,0xfc7edf16c8fecb400c36641ce06f684a03aa6402,UNI,1495.87,2024-07-27 23:04:35,46611,6.85
0x12d684b96dee33634071c0e7f79fdb74adb5bdfd,0x0ed893df41b5b7840da4b6474dca810ed9209da5,ETH,646.8,2024-07-30 10:42:37,62235,6.95
0x3ce1b30aa98c1a00857a970d29a3dceb7474d7d0,0xec02355ee9f9bb0553bbed022d9590890523aa11,UNI,475.2,2024-07-24 16:21:54,56057,3.94
0xa83eb0cdbf8e8dc182108a7dee3ae0bff219713d,0xd21177e2f27f1e866e2f294cae7a64164e22ab60,ETH,270.85,2024-07-16 20:40:06,22239,6.14
0xec8ede6b1df6620e39c76fd7c2a5c25e49af2f81,0xa261699d5376160aa6e13d96f5783844d64a5d8d,USDC,1349.51,2024-07-15 06:58:47,86661,0.6
0x9c0ef3a63d2e0e745e192e10021478e0140d269b,0x18b902e78149a46efcc293ea1fc43b5f802656b8,WBTC,1005.2,2024-07-21 18:05:29,66272,6.54
0x48bf23aa18c7a2f5470ed08a8dde02d044a058b8,0x705bb121e94bf080ced8c685415fd100806dcb45,UNI,23.14,2024-07-25 22:17:59,82212,9.18
0xcc0784636140d646a1d0e75572105f9fa4ec75a4,0xe2b8132885b4b32510c7724281a3acd3a19c19cd,WBTC,13.36,2024-07-05 04:27:54,36398,6.32
0x266205a0cab6398ad63623432cbc5966db5827ee,0x81f25b0f05771bfb49170bf923048206b5bcd569,USDC,236.17,2024-07-10 12:38:31,77503,8.8
0x0ea53449b69e93ae630a0c371ae3c9d85e665657,0x4ac4748d4823e4fe782f8e7e648c1840f602b99d,DAI,831.82,2024-07-29 14:49:28,27638,7.38
0xb5b17a49edb82768b4e68484ba96ba3c4a8d2228,0x3ceb765dd694723ee3a9ae6d3b9b1408557c9bc6,ETH,2182.14,2024-07-16 18:53:11,27570,1.65
0x9bccc924677f94ac23f341eb203b387c10aaca31,0xf42abace9f8b4cc0ed0c3c9a0ff0446ad91ba898,WBTC,81.5,2024-07-05 15:58:12,89785,9.07
0x469048ed6044f271ac5e44e4f0ab891dc83075d0,0x9819d225961edbb4b482750bb57221f66f3b40dd,DAI,450.86,2024-07-02 21:26:52,30110,1.13
0x6a8e0c65af502b21f94977e82cf5112e5099da01,0x2a4bfb7986aaa85b3e0f0f36d1a209b90dbc74c1,USDC,239.74,2024-07-29 16:06:41,33115,5.57
0x6903c331888cae30c03a0b183c809894c8392d65,0x9d908b7eabc4588599c0cdc99dcb570a5299b2d3,USDC,1751.85,2024-07-18 09:25:02,60062,1.85
0x70251c80ed2a9687bd2d6b90a8ea958c35b65477,0x52d3df24d851872cf3b225db1dc24dc51e681ff6,WBTC,922.96,2024-07-21 04:05:52,43911,0.61
0x53dbd61c42c32470c69c8f94acfd310363e80839,0xa851fc9807a16c439eb5712206558a796e1e1f11,DAI,911.1,2024-07-22 08:23:18,53556,4.51
0x689a9f28b4d810b239c68467ad91bcdbd4f0a114,0xc083f1ee95b8038e880c8abcf6f75a3823d95194,DAI,316.21,2024-07-15 18:14:01,99131,3.3
0xb9fdb349cf373bd1daece9e12ae0190cd98851f6,0xad7e372c780c0a533d2a4639f69fb330a806c98b,UNI,267.92,2024-07-15 03:42:34,22969,5.12
0x3649579b59c2fe09a72faf556f7e534d48a11aad,0x4a931b84dc819e22e3fd65f7f9be553c2061a3eb,UNI,159.69,2024-07-25 07:01:39,64753,5.98
0x7ae8bea6362c6ad0665a2820945a12cf3f9055dd,0x722c2891f8392744a15f127bf2b67a7dcaec00c9,DAI,29.01,2024-07-16 07:48:17,25470,0.92
0xd5cad9e722a60a53193a4b5b77497bd7c0bfefac,0xd63eb7c2483d64ce34c82df4c5f6b6134c1dd0bd,ETH,1000.21,2024-07-20 19:45:06,31225,1.67
0x0cb30e149cf31a1e5e59a28688b6e573530669c0,0xfd7cabb488dad272a74cc4566099bb14f8afa33b,ETH,838.06,2024-07-20 03:56:22,44196,5.81
0xd538f9c05ec121d00f70a00aa58b4ea2b7339a54,0x41fa64b5778a5b75f7bc268a206da1213e918bbe,ETH,4086.22,2024-07-17 13:51:11,34669,3.76
0xcc3f561f13db4c0a50c9f71ef693cf59eef2ba25,0xbb026b16b326e5f371895e733acdd551a67782f0,ETH,2847.44,2024-07-17 15:07:47,58380,7.43
0x3ffd87600734c11f0a9067e01e7c08ad6b2afda1,0x80779842f2bf1b911190c8b75bac6d185d0c2f71,USDC,405.33,2024-07-10 08:03:20,69320,6.7
0x44b1b0f1acebdf1e595fb6591a5b8b42309870df,0xa5842880a7fe1f5e2e8d3e5c00d8b925d8de53eb,ETH,732.64,2024-07-01 10:51:02,68414,8.53
0x82df3e412a4acd51152da43c30dd75316c37ea78,0x88373114bf394b6abbd984116246427c7aa69cfe,ETH,1448.09,2024-07-03 19:29:22,36577,7.08
0xf6788133cc1d8c574adc3e9b3d62ede4328a4ffb,0x7a4794a9e54a870388755726112a4eba9704919d,USDC,947.39,2024-07-17 02:46:36,76409,4.58
0x75c081053d9ba769dc6046811d9055a085a6a2a0,0x146a7fd76b3f7201ef6add186ee178fd1f58ae28,USDC,142.08,2024-07-09 10:02:43,49625,6.89
0xa3c2e4b746ea8e4716200f870c7d064f7609e0b3,0xc27ba56bfc8c18643514b6039caa710926433c8d,DAI,299.41,2024-07-02 22:51:27,45089,3.12
0xe34d2d36457573b35033ff736d760dcd38bb5382,0x4ba84b1d9f18a55051022226d10ab5b9fa123361,ETH,69.15,2024-07-08 15:53:38,57487,3.41
0x448fe8da5c1598cd3289e78c01217628c144a49e,0x278ea2d8eda825739a1bf05d1ad5b02ca9d508da,WBTC,1540.11,2024-07-28 03:58:37,86838,8.0
0x0a59d53fe5327ea424336d4da38c0b7a800cbf85,0xb96321ce8096d7140bb520ed886b96fc150e0707,UNI,465.92,2024-07-27 06:51:17,71138,4.74
0x40e189f6f1b9e0aa2f602c4f0ffc87e631ec7d28,0xfee4734d1310f1b75e2708bf787c49953d92d35a,ETH,129.8,2024-07-17 00:43:10,63823,8.08
0x9a67775190a36e820c6fa32a375d4a6471177317,0x62305ca6b8b9a4d027e331d1e1ce193f7e60ec10,DAI,556.91,2024-07-17 08:36:39,58208,8.31
0xfced0eafad605e29314deaf76a40c3e46adb836f,0xe8c21bb937ee423d7eaac49995e99cad90aa6cc3,USDC,481.34,2024-07-19 04:44:25,75061,8.65
0xe7adeab5412139be20e82ca257f4756e3c4d905f,0x3401fc33db193a2eb66ec0e86b2ade150632edb6,WBTC,221.71,2024-07-09 22:31:59,51659,9.21
0x256c018d7150c3444f928612ec0ffe33a0cc5d11,0x01a4c2ac00ef039936197a9bfa3d1bb99a75d923,WBTC,60.27,2024-07-20 00:05:03,52890,4.59
0x2398d43a76077541426935b60fd29823a1d2fb1a,0xc27cbcd45b2186a1dcc84d94094d093ec7cc8e12,USDC,556.72,2024-07-24 07:08:11,68055,3.53
0x3f964c7de2027940c34c8634fb82c3620462c641,0xdded4a84dc4fb4882ee87d366552b558e84e6c0d,USDC,367.31,2024-07-22 01:19:09,40508,6.03
0x8069ab1c1c203de547431a5a1137679df1615674,0x61c22c6d1e2773301fb9f63e5c981dc2cd9ed1f9,WBTC,739.9,2024-07-22 22:47:43,63287,4.03
0x8bf44618f4234525eaf2d9ee1a8bcd4fa09b4082,0x147d2b9d8b80dc8e9531f1fb7b3b286dfc46fbf2,DAI,367.15,2024-07-15 01:50:47,99916,6.21
0xba4811a8d964f2e93e8970797bdcfd147f9f5c84,0xb65debdd4a44cb9d79746a6247250d6a30e90d33,UNI,955.89,2024-07-20 00:28:02,47984,7.2
0x4d296da3b28449dcb75bf5236a1de01ecb532481,0x7f0933639ba323d7f7d8fc5375d4c5bd9a0fdc39,USDC,401.38,2024-07-19 07:43:35,29125,7.04
0x58301f98b402498b6ee15a37d11a935c04996ac9,0x89bb20869f90767863c368320a2a1dcaa262748b,DAI,411.56,2024-07-17 15:06:39,57059,4.06
0x4953407b801b5909a958e68c7c49e3a8d10d0f5b,0x5e1b8af224d63a75c87d006a98c924d2b77bbfb8,UNI,1046.38,2024-07-08 19:53:31,90569,2.09
0x73f4e0eacd7be0f8c67b01cd36f803f3cc4086ea,0x9736e1a9453497084d9a9fb565ecdf6cb8154f10,WBTC,258.32,2024-07-06 08:26:57,38087,4.59
0xd767f95fb5d8968e21c8da1ddef05b4e7cbe6123,0xcdc68f3ee8ed1864e379a9002965da11c8ffeddb,DAI,71.94,2024-07-11 02:39:30,26704,1.85
0xfb7aafd10bd562a529bdbbbd1049a6b1a44fef1a,0x7bd22bcf12c48d978f0d9cc78c0bb49c8f7661a6,DAI,14.6,2024-07-12 03:15:53,81576,8.96
0x44a774d6b9c5aaca90f498af7c5b6a0afe53a908,0xb4fbeeb2d378853db3e026c74515f4b70950c164,USDC,703.53,2024-07-05 14:00:48,94384,3.79
0xd5ccca9d9c4a04b43ab6eedbdcc096c5e70ece2e,0x89f510638f44a2c71e3692fef0e649ab10d87952,DAI,484.2,2024-07-30 03:20:27,93460,1.97
0x630ae20e553f01447d424c1d06fc09ff7e60c672,0xdce8ae5d8c44967c61286a5aada61754cbfdd2a3,DAI,608.83,2024-07-08 09:01:04,48208,0.74
0x30ee6fd75c8698054f255068385cd8608cb1c148,0xff80cbb0b2e5a08050469495f0b9f7871e6befd1,UNI,119.74,2024-07-01 07:39:47,87024,6.64
0x952de9e2204a602e143666bb742b82d1aa6101c7,0x961aa3f8a4df1dd7bdfe4d9da0a10c64add07ab7,WBTC,73.31,2024-07-07 15:29:40,60882,6.55
0xab201252c53b990d661c4759405f08dbc8738a03,0x4013e00af653e99e5b4b3c232c4cf81e63ef4729,UNI,7.33,2024-07-24 12:10:03,46923,3.74
0x249b450e131408df3a9bf6a053e36bdee1474d42,0xa0dda450983b87ddf62edc6eef203e86840b93f1,WBTC,215.84,2024-07-12 09:18:53,50165,1.18
0xba36e5971dbe2bae4346ae8c8c287802a983dc96,0x4a17eb489aa529c1aa52cc835b19137a6a4a7453,UNI,445.7,2024-07-27 10:25:12,88203,4.39
0xe88eecafba19b78b80b6b5b1dc53e7ac84a926bb,0x86061450a00c0c03b7b6724c867e8784101fb023,UNI,248.99,2024-07-21 23:34:04,25114,3.46
0xc27ec15639121e03d6b813b9b3edcf8bd8da3040,0x824e084975481731ebbca9282b9945c46d69eea2,WBTC,287.66,2024-07-01 19:02:40,85965,6.93
0x0efcf61ebcf168125e28032939ab95f198df287c,0x5cf8c942fc8d9ecdb7e73157e343224d65c0a737,USDC,1172.53,2024-07-07 11:05:16,57321,6.25
0x4bc06ffe714b74e7a7290ca5168a4703496bcc1c,0xe6c2f48743258eb13b920e1aac7b2180752c37ab,USDC,214.05,2024-07-28 14:48:18,94297,3.96
0x2bf6cd2c2e2172f33aea6e3bf658fa76d998c438,0xc2a62a8dc271f451c273a084408d98ac410161d3,USDC,360.76,2024-07-15 20:53:50,46426,2.57
0xa8e48f1931dc27ae385fe37c66b4e26e8cab223a,0x3f84540723be5c7233d884ec8e621400b215ba3a,UNI,765.44,2024-07-16 07:13:34,38772,9.89
0xdf925a913bcd455e8d53a729863e62e3573045fc,0x71180f46839fcae426b0147984d16c76a9f5b65b,WBTC,252.54,2024-07-02 21:16:56,24712,4.81
0x32abaf1d6f8bf1bd4b32cdae10347ee618f8aec5,0x8a33c729729b4bdf217b8ba45732338d4ffe0830,WBTC,486.55,2024-07-23 11:18:46,22367,7.04
0x8ceaab5e5f90b2fe980730cc1d6dc64ecdb48c0a,0x785ad10179f872f5759618d620e7ee6fffdaac00,DAI,991.57,2024-07-26 02:05:12,72924,1.84
0xa7308531beccce0268fdc0319adcfad732e67ac0,0x25e911b29cfcb0d31e1a45f4707e3c6ff67d67ca,USDC,1493.1,2024-07-28 09:51:25,24726,5.11
0x4a34d3113a4c3fbc705e12f9e5338de659cd9418,0x7d9585c85e3b5faa743b443a3a1153838defba58,UNI,79.54,2024-07-10 00:02:53,48723,0.76
0x2bfe5716be6d38849000ac180c6cb5f20b5acbb1,0x714ceb63365461c9e81da8c8512b34c3a602e7e2,WBTC,1305.83,2024-07-24 22:46:06,30108,5.3
0x28a410fcd123bc72e208beceaa51f8328cd5def4,0x9e48d925db7f5c21f68edd8b58b0c8953ae07908,DAI,338.75,2024-07-06 13:05:16,98714,9.66
0x203c195b4d4038fd2abe776c0e0787f619ff9817,0x1e1e6876b131613a62f5c1bf81515d6b9daa70dc,USDC,149.37,2024-07-30 06:44:00,56643,4.15
0x4f639e1e0c7357a0ca0c3f2fb7a0c1013dfa16e8,0xc049459613766d1906651b19091bc0be02053a18,USDC,307.29,2024-07-11 23:29:30,52324,0.87
0x7b3e748c6e127855a89518f7e41d42b1499cd15c,0x989cb5c6b314a761b0de3c7c10b17aef9bab521d,DAI,1956.83,2024-07-24 09:55:11,29927,0.79
0xa35f5005ad447660abc6c778522e0e92d6013a6c,0xae3771b5f495c99169cf2d94b153007cfb55093b,DAI,339.25,2024-07-12 17:29:45,43443,4.19
0x920545074e8883a98e5a7c36b3da48abf016255a,0xc51f4f36590419c679c461aecd413ee915806101,ETH,199.31,2024-07-03 10:07:30,84449,2.02
0x8d2245aebeeb08f47d4b2def2d3a82feb71eb8a8,0x552afe9d5006537ceb9f03a46a2a0f3549474ccd,WBTC,501.74,2024-07-24 07:41:28,97743,0.72
0x640354d50b20920b370f524cb757f9ddf2301cff,0xff54d95ac2898ea829739527ac616afe509b21fc,DAI,137.31,2024-07-06 15:38:50,81233,7.68
0xdd462e04b85fa42e023d76a6fc7c6024ebf5af7f,0x541eb647f8110e0d6ce63e75aedf5b957a45c498,USDC,39.45,2024-07-10 09:40:19,46537,4.86
0xebd61d82318746d7796189b82cc548d6a1bb75ed,0x0830cde55869be4a39f580e349857d42619cc20a,UNI,68.99,2024-07-21 23:20:50,98576,3.25
0x4189f4751167688431050601e3507d6a3fc7ec44,0xee1b0eb8aaa8c565f54bcadbbc5c63f9dc9b7059,WBTC,68.51,2024-07-25 19:49:53,43612,9.05
0xf639c736d3aa51dab14b8f5bb580aa025478378d,0xa2f06676ac26b754afc0b7f6518184ba8c21e09a,WBTC,82.38,2024-07-25 22:57:50,27471,1.6
0xf25f83b31bed820474dc8b91c40c2e2e8891ca65,0x935e3f0f895975097172bcbe2902cfe269556817,WBTC,74.73,2024-07-07 01:04:22,56631,9.58
0x54a0ae56f32fdc804585dd878057da8aaa73b1ba,0x87f617fc5e9863a82505303d5584b0fb8a1474bc,DAI,512.04,2024-07-27 02:22:18,52348,3.48
0x972a29d5ef83c43d8540b602426cc42f96e15e1a,0xa0320a5141bf809d41e093571635953b58af39fa,USDC,100.37,2024-07-18 11:22:33,85732,8.94
0xf5b79af2d6d70833ec295c0d95fa50117217c26d,0xdc776c55ab7a1ad7c08030481a9b2939a4830ce9,WBTC,212.07,2024-07-28 05:22:47,22177,6.23
0x8024fb486c8cc0025a5d4b07c24459ae363bf31c,0xfb719e96b6bad4f14f2494e3e4ef002f375c0d84,USDC,1135.49,2024-07-24 23:42:08,25760,8.35
0xf31e2d292f889e6b901339c977fb2bb92a7fa5ce,0x8d9bbffeb0907dd9fa53fec721f69d3a348c7b1b,ETH,321.19,2024-07-23 21:02:14,53779,9.85
0x5c928f1adacdb5c4b27ae3904f9c70db208a94ac,0xfd9d5696bc6634758031173fdad72626d3bd41f6,ETH,550.64,2024-07-24 04:49:20,42636,3.24
0xec05c53f16495f8566e99f061a086fe9dfb00227,0xed913ecfd6badc69ecd8e7ac5beecfccb39aebb4,USDC,94.56,2024-07-19 06:11:05,74551,9.63
0xf7d5ede5d9f20c0100efc7612a23d6463d7ed903,0x03417948f266580675876a33d05a1bfb74899e6a,WBTC,106.78,2024-07-16 13:07:15,32556,4.2
0xf2f66fa9ace15a1e86635181c9f4849a2a0f9bac,0xf4db9cc7e9d1ee4478d3d1493c8cf51ec46bee6b,USDC,20.86,2024-07-12 07:27:14,48598,4.16
0x5a9ac2ef8c1e44dd176d65bc43e70c1e270c4baf,0xfe4caf2ff2f3b8438de18e3f72d36b66b867c7bc,DAI,92.52,2024-07-07 06:04:11,32563,3.73
0xdd5fe9e696743fb48ff6d1a6cc70d109cbf19565,0x76b86980fb617ba6427db08c2aa16632418f2a67,UNI,163.27,2024-07-15 15:16:05,67819,5.64
0x6eb6aeb940a3a3b7d6d3fb59eaf33c7850d699d6,0x68a80f9b7390c8689063e40f837ae2f1df3043a1,ETH,97.41,2024-07-16 09:19:29,94770,1.96
0x7229ef844af70f7cc5be16113b5eaee8254d8f8b,0x10cc8a30c98faaca7e182cccef38182241e9d015,ETH,46.44,2024-07-07 14:53:51,47966,5.76
0xa4c91b4f04b41c8968dcb04ba2d3c3d3bfd16bac,0x18478717872a08533e0fac91cc4e8588daccfdeb,WBTC,64.28,2024-07-26 01:03:29,80889,5.65
0x21a4f335fdefa9a606d1385efa3210d6e35d054e,0x2118e33b206a329853da3e56b79fcf53bc9fcf86,UNI,308.81,2024-07-14 18:25:48,47987,7.74
0xb5c62bbd2cca6bd0becb22fda2d584254d7d34b9,0xd251d57ac9199d8b472d0a532f509d4a232dc248,ETH,115.55,2024-07-26 18:53:29,99714,8.42
0x1d0a53e11aace569810ef6647fc12bb6636eef3c,0x18a8a351922a444f7d38e31dae620d9e7a915b17,USDC,226.49,2024-07-16 22:43:40,79348,4.68
0x0f7311d14b620c030c0781dafdb271e9cc486e0b,0xeb07f232d30ca3e426f7d828d0cadc7e1a44b3fb,DAI,350.0,2024-07-12 15:30:24,45596,3.37
0xe001dde4b164c4fed395d8eaef23388d26da2134,0xaef9aaf7498477d47cd59d17d170e5e5b4f63247,WBTC,586.23,2024-07-08 07:29:09,54174,2.96
0x0d763c9659b41afdb8a543b1cc12a21390a7f136,0xcd7497a534408bb875f9966a10119c52dcefcc54,DAI,20.05,2024-07-05 07:42:18,85106,2.35
0x5471e33ac7bbe769f522b990144950d9db39ff75,0xb11b06591f01a0bebdf4bc80b78950ef2a4ebcef,WBTC,803.25,2024-07-23 03:42:27,90967,1.05
0x6b33d82b7d7548a295bd7101d4c0650b7b32ea7e,0x09e0d13d21676cd67591a27dec5bad5274bf6fc2,WBTC,494.3,2024-07-04 01:48:48,80182,3.75
0x3a1cfe2fd587d336b1e53c868b6b35f8b599e10c,0x3782babb29e97b98bcb35a5a6560e0512d3d0d3d,ETH,42.65,2024-07-25 01:41:03,60310,3.07
0x87950a503ee752fb063a6104f9a35e83148a9375,0x72f1321911bfe30dce00b24f23a354cdd30aeca6,WBTC,1034.07,2024-07-30 08:56:47,77088,9.68
0x148f9802bd91811c1dea8e4459b387d608cdf8b2,0xfb62a479dd4e1fc2973850173d6367b26f7e16eb,WBTC,1268.35,2024-07-29 07:04:39,29906,5.8
0x4eee97e44ce66a31f8b42490e33b1d2581f7c794,0xa84f1d0968801471bf5ec494a95f186c88550226,ETH,31.51,2024-07-08 11:42:53,57914,3.8
0x3270b86ad03c39a9d00380ccfd03bb76d4766ee4,0xa3ef597cb105c6e4ebbda3c1a180a946cc9e8736,USDC,162.09,2024-07-07 10:46:32,66379,6.01
0xca0c5ed642dddf9508ea066cd203cfaef73f9748,0x0eabc38f0f6f49804bc7a70ff8a4a6e432c47183,ETH,820.47,2024-07-15 07:28:05,99612,1.82
0x6938877d0870ffb70a162a66fc218953009033ea,0xdf4cc2e8c52a5b01959223dd4756d4915c2ad267,DAI,689.68,2024-07-11 22:42:10,58650,4.72
0x5174770a738b9d26981f1f0f4b50ab1e35ced934,0x226e39bdb4dddb8a0c7eaf75654923d9d414d5a7,WBTC,101.99,2024-07-10 19:41:51,67881,6.45
0x02a98f846056dfa75ec2b72cf1eaca772790c072,0x23732532e2a9ff0ee781a001e2a7249829bce41d,DAI,117.45,2024-07-06 11:12:19,67413,5.14
0x646d43602a0ffa7ab6133b64ae87c75126adfc95,0x4163dae1ada90aeb85316184daac599c78f2b3dc,DAI,231.39,2024-07-16 07:23:36,27012,4.32
0xdee4e2355d24cd101781db1ef1048091fa38837e,0xbd5238b078a6b6f9ce82594f6532449f5efe7384,DAI,331.33,2024-07-13 08:08:16,71115,9.94
0x16feede2f3711e7a6d001a7a70fe1dbf1d6a364a,0x6d4ba536dff73a140777753c53b77481f7117cc0,ETH,481.5,2024-07-11 17:51:14,28151,8.86
0x756ff2deed9640d987c09484a9ea95b5736f0b53,0x899b9b2d97fb1b6c4fd14debb5d96f30eeaf312d,ETH,230.16,2024-07-24 12:17:38,78716,6.42
0x3579bb825180b510b4424e13046085afc093a4b5,0x8c19ba10faf7a47a20fcce74c817e29e9ab0cf2d,DAI,310.45,2024-07-17 07:20:59,57378,5.91
0x55ac5187f74308bab820ee7d3b15feeecd3ea87c,0x5728548fb3c3e0da358a148dfb59120a5c31d2ce,UNI,688.11,2024-07-22 17:37:46,63652,6.4
0x561dfb8460e71ed98b4affe90f7f986fcb2f86a3,0xae03bfb1e7a498672fd05430aca392951ae09f7e,USDC,18.69,2024-07-11 13:45:51,93430,2.41
0xe86bc99f679b16c29bd29b86599be0e59c8b3f17,0xa228d1b6deb62ec6a50a617ecb6d989817cf72fe,USDC,145.47,2024-07-09 03:44:54,34467,4.25
0x9775bbf1dbb5bdf4f79faaea1b583803e6f0705e,0xedc4396fd7da85ed3a84eec1c6c6cc6d58ad44c2,DAI,624.75,2024-07-28 16:06:03,52010,0.87
0x9e65c3c973faeb35b0b5045ba6752c4c50c78cb6,0x256495a4c06a7e86034141dc2d4185c1f971724a,WBTC,1127.88,2024-07-15 10:26:35,75691,5.02
0xf4c6730c241655a3c648416215ca948ef1c629cf,0x55d3159cd864083ba8b1f55641aa88cd762eb031,UNI,358.39,2024-07-16 07:01:01,85157,5.66
0xec5a42845c42a0ea67e0fe11653f5a7493f05db0,0x4d2d549494360fb23c4baabffa66e1ad2511ee8a,UNI,379.76,2024-07-26 01:47:13,33289,2.66
0x4f6d22818f5837b090c87abb5d081341863daf65,0x71ccfd10d56086a7c873b2f2f9490f38de41ce53,USDC,56.68,2024-07-15 04:59:11,65976,9.66
0x72665293e36e659d123890da35c516e227267f5c,0x39de06608eede879f783a341829f602a1e551b11,ETH,296.57,2024-07-01 01:56:55,64596,9.14
0x8f4447c8586bddd02f2e9084230f21eef3fbfd9f,0xa9fa01cb846aa1f100125e651770c0504180c979,UNI,380.3,2024-07-20 02:21:46,44171,7.36
0xf6f485121e9b490880fb5b31ed3ff6608313d58a,0x916159eef6094c7534bfff693c4bdc4a50138236,DAI,138.85,2024-07-01 08:15:08,65139,5.57
0x9f2c70da6f14cece25e4c0232e4ab42aad82b771,0xa4104c8d4b8d5a5327b7c7b6a1172cd84e90bf53,DAI,156.84,2024-07-01 11:37:03,69713,8.76
0xd6205bfe0adc030787051afd87e3b557f1446fa9,0x41d7a2ba7be415106309ed21da14e09b114d3eee,WBTC,236.83,2024-07-04 01:45:37,50734,1.74
